customer_id,loan_amount,term_months,purpose,application_date,city,state,country,channel,agent_id,campaign
9fe13072-6e0c-41c2-977d-dbfd8ad3e420,13337.33,60.0,Home,2023-12-12,Bensonbury,West Virginia,Austria,,0ed2f686-0b69-435a-b99e-0ca79509332e,FestiveBonanza
7d22779b-15ed-451b-b988-9f76644f00f8,25365.18,24.0,Medical,2025-07-16,South Cameron,Virginia,Tuvalu,Agent,b63b5729-f3b8-46c5-8eac-db5d8b280e7c,None
11a9e137-426b-4971-8480-2bf90fcfd90a,15743.04,,Medical,2022-12-16,New Hannah,Idaho,Libyan Arab Jamahiriya,Branch,7bcfbad6-0dbd-4a99-8adb-742b64dbfbfb,
f6a1f9b2-d6c7-45ea-a295-d985c0a0a171,14957.18,24.0,Vacation,2023-06-02,North Dawnside,,Cameroon,Branch,b5829ab5-a9b6-48dd-9485-6c99d961792f,None
82983809-7152-4a17-8ab1-558fad694b1b,2807.46,24.0,Wedding,2023-07-15,Rothfurt,Utah,Bolivia,Online,8adc11d2-eb04-4781-86ed-bdd6a93d613e,FestiveBonanza
03c12873-1be4-43ab-84fc-7489ada44f76,30868.65,60.0,Wedding,2025-02-22,Chungborough,Arkansas,Congo,Agent,2a1e2a77-14fd-4795-b529-5d83f3ef9ad3,None
934a11e7-10d8-45f1-9889-3329e1abd9be,25631.27,36.0,Home,2024-02-20,Aliciachester,South Dakota,Iran,Online,d878a49f-3a2c-4f6a-b61b-17b22ef5acac,None
7c14f347-8012-495a-9e51-20048941b7b9,3522.46,36.0,Car,2023-01-07,North Josephfort,New Mexico,,Online,f838a7b2-d71c-407f-ab40-4a5a9c5197b2,Summer2023
78ab2154-32dd-45d8-b0d9-bdb28a41fe23,,12.0,Home,2024-11-22,South Kristin,Mississippi,Niue,Online,b0bb4c33-4f36-4643-abce-7dd5bb72412e,FestiveBonanza
2a6a8d15-802c-46fe-b26a-a237b2bf5c8f,45505.03,60.0,Home,2024-09-29,Boydside,South Dakota,Kuwait,Branch,d68823cc-1b4a-43d8-a5fb-1ce9a761a8b9,FestiveBonanza
cc040a04-7ac5-433a-bb71-0c1daf5c9043,12738.53,60.0,Car,2025-04-07,South Heidi,Maine,El Salvador,Agent,5d3d2b30-d491-4b63-ab6e-fae58b733289,None
07c47ea0-9efe-46c6-9c24-a6962d34cbcb,8099.85,48.0,,2023-09-03,,Michigan,Cocos (Keeling) Islands,Branch,28f51586-c8fe-42c8-a8e3-68137080ca3f,Summer2023
fc527e05-8959-40e0-b9ef-a4fe0c061dce,24983.19,24.0,Wedding,2023-09-18,Thompsonburgh,Oregon,Libyan Arab Jamahiriya,Agent,0ddaa1bd-4fb0-427b-a6d2-d07ed0c7c785,Summer2023
1f771f62-470b-46b1-980b-cac26172cd72,49296.87,12.0,Medical,2023-04-07,Lake Toddhaven,Nevada,Trinidad and Tobago,Online,2eb35278-a1b6-4a50-9585-7c51cf96c378,
c2a13b44-dab3-4f0f-9664-81fff28dc5f9,12860.71,60.0,Medical,2025-03-17,Ericberg,Oregon,Guadeloupe,Online,7f6b9cd7-d7c1-4530-a079-7fd42e6ee381,None
382ab81a-8d0d-4bcf-8667-d3bf49595cab,33934.64,24.0,Home,2024-01-02,Lake Rhonda,Illinois,Malta,,,Summer2023
f229ac86-302d-40bb-aeb9-df004d9c5895,38319.36,48.0,Wedding,2025-06-01,West Brittany,Pennsylvania,Sierra Leone,Agent,964e5785-4224-407a-8940-9d570c9a5176,None
2993d57b-89fc-4e2a-9d0d-dd197da98928,,60.0,Education,2025-01-27,West Wendyport,Massachusetts,Bulgaria,Branch,,None
1643990e-b65c-4115-853c-fbbef9168989,36682.6,60.0,Medical,2023-04-14,Port Jillianfort,Arkansas,Papua New Guinea,Agent,f3e24c34-6ba6-42f5-a25e-998e0a86574d,FestiveBonanza
3f39c9ba-0d09-43eb-b8b5-902d158a2375,19021.37,24.0,Wedding,2024-03-05,South Nathanberg,Arkansas,El Salvador,Branch,4db1a427-4d4b-4aab-9c45-aa433ea8d138,FestiveBonanza
29713c2d-cbe7-45db-8496-1e6049235cc7,31982.99,36.0,Car,2025-03-18,Andersonhaven,Nevada,Ecuador,Agent,e146281f-e546-4bc8-bb9c-8e8c8d4a7a39,FestiveBonanza
07b13d2a-94ac-4ab7-b444-3c05fadf163e,32042.96,60.0,,2023-12-18,East Markton,Minnesota,Bolivia,Agent,278104ac-7c19-427e-aba1-5fa203083727,Summer2023
47be5853-fec7-4d3d-87c8-dd6a51c375b4,27252.96,36.0,Medical,2024-04-08,Nguyenshire,Kansas,Israel,Online,37ce5d44-da57-4b1f-9701-70553e0fe989,None
ea89d085-234b-4a1f-baa6-72619ac67c58,5424.2,36.0,Car,2022-11-02,Lake Jasonstad,New Jersey,Singapore,Branch,35f83faf-8c18-4dd9-b41b-6d312dd79738,FestiveBonanza
a799a419-45ae-444b-9e18-db4c6c672dc5,41929.82,36.0,Vacation,2025-01-14,Lake Jennifer,Massachusetts,France,Online,3aa3c45a-1a18-4e0c-88e2-cf8df7948ded,Summer2023
a0e8ab4f-fc58-4202-8d77-0bd32925cb6c,16718.22,24.0,Car,2023-05-07,Sophiastad,North Carolina,Aruba,Branch,c6780b3f-1d2e-4bcb-9902-84b01a24ce6a,None
,10139.41,24.0,Wedding,2022-09-10,East Amanda,North Carolina,Vietnam,Online,baa8bae3-d2c9-43a6-838f-eb443d159261,Summer2023
3b4b1d5a-4a9d-4fd3-b6e9-4e1310ed2545,2997.98,48.0,Medical,2022-11-29,Lake Joshua,New York,Greenland,Branch,574b2b01-5418-403c-b031-40e6a9d5641d,None
198f7d65-e330-4c50-bebd-9e573ca0e9d4,29953.75,48.0,Medical,2024-12-28,Walterport,Massachusetts,Myanmar,Online,,Summer2023
5acb615b-2cf9-4a27-823a-c7c7135bc0e2,34200.65,48.0,Medical,2025-04-01,East William,Kansas,Timor-Leste,Agent,65d05fc9-c44e-4d76-8be1-7140a4b613c9,None
df7f2840-ba1e-4c2a-9c23-d66f80aae1e1,,12.0,Vacation,2024-09-06,Wilsonborough,Washington,Sri Lanka,Branch,818c705a-eff2-4d57-ba7b-f42b878ee743,FestiveBonanza
0196104f-8b76-4fc0-94a0-e7f3f1a92b7a,26092.56,12.0,Education,2024-03-31,Lake Debra,North Carolina,Bermuda,Branch,1eb4afbf-cc79-4b78-8d4d-91d63c390b5d,FestiveBonanza
9fde6464-8bf2-48c5-806b-832b9316a380,12098.29,48.0,Vacation,2025-07-18,Thompsonport,Indiana,Zimbabwe,Agent,e270fa1e-9ccc-4e3c-829b-16054bf51db4,None
5ad54e8c-3fd5-4f0b-9a1c-37225ef0c019,32613.47,60.0,Vacation,2024-02-24,Port Jamesland,Florida,Saint Pierre and Miquelon,Online,e33a0237-8e66-42b3-adde-eed2a8b58d7d,FestiveBonanza
c357928a-455c-4931-ae0f-790883b4797b,9543.96,24.0,,2023-08-11,Saraton,,Honduras,Branch,4a53522b-23c5-4092-b614-2e97c05ad81b,FestiveBonanza
8bde336e-9ecc-441c-945a-8ae05963c769,34855.95,12.0,Medical,2025-03-08,Vargasmouth,Maine,French Guiana,Branch,8d2e858b-324b-4e13-b0c1-7d76de84c23a,None
8834f3dd-7344-42c3-b041-ad8d073a95c6,19950.03,48.0,Wedding,2025-03-27,Lauraville,Alabama,Papua New Guinea,Online,c0612dee-0616-4683-904e-5b17c709dee6,FestiveBonanza
5484b394-57a5-4394-b256-5d5fa35f2992,46899.77,,Vacation,2023-08-07,Andrewsview,Texas,Italy,Agent,8715da3d-ec2a-4765-9313-7e14d80e4045,Summer2023
fe5a1b42-9dab-4fa7-a9b2-20b9729dd7c3,7738.53,48.0,Vacation,2025-06-19,West Gregory,Nevada,Panama,Agent,9931d698-18cf-418d-821a-6c7aa27f8da4,None
83b401d1-9eb3-425a-91af-db7a8e322268,,12.0,Home,,Port Kimberlyton,Nevada,Ecuador,Agent,ad333424-0d34-4037-afa2-4d751033659a,FestiveBonanza
421ffdfc-392a-4a44-bb9e-859d22456ce4,6560.2,24.0,Medical,2023-12-17,South Nicholas,Rhode Island,Korea,,28ec501b-1389-4631-9a9c-f21f617d97fa,Summer2023
f17362fd-5242-43c6-bbf0-576e622de0d7,46309.99,36.0,Medical,2023-01-09,Port Ashleyside,Kentucky,,Branch,f5a225a2-8860-49b8-96d7-e41c80279a13,Summer2023
ccc09cc4-36db-47b0-bd58-0db659a6bcb8,43989.63,48.0,Education,2023-06-30,Jessicaport,Nevada,Isle of Man,Branch,79532cab-f0e6-4f81-9264-92a25b383f03,
6185771c-06fd-45ae-aab8-7b0ca6c05d16,13639.14,36.0,Medical,2023-09-29,Khanburgh,Florida,,Branch,6a257d87-a97c-4128-a5bc-808722c17ba6,Summer2023
33ad5ee2-d6bc-4141-80c6-687ea791879b,33339.22,48.0,Home,2024-07-23,West Andreabury,Massachusetts,Kazakhstan,Agent,66711443-1367-407f-8c3b-2fae67ce7497,None
04aaf386-ce97-4fa5-bcda-201131f546c7,,12.0,Education,2024-11-11,Michelleton,New Hampshire,Germany,Online,,
96ea4be5-c8f5-4376-90a9-db335ada43ef,28204.84,12.0,Wedding,2024-12-29,Pamelaburgh,North Dakota,Liberia,Online,4aaeedbd-29cd-4e34-b6b2-ebb3c97aeec8,Summer2023
d042953c-1f56-4443-9965-34c93dfaac9a,26952.88,24.0,,2024-10-19,,Colorado,Costa Rica,Online,9f4191cf-966b-4108-a7f0-0b7f47bc0ac3,None
5fdcc404-06d9-4c89-9389-9f13d6d9eb53,12850.76,24.0,Car,2024-04-03,East Taylor,Pennsylvania,Saudi Arabia,Online,2762a506-c973-473c-9247-dab7a3399842,FestiveBonanza
b53c9e89-444b-4f27-bca8-9a074d394780,5562.04,12.0,Vacation,2025-03-27,South Madison,Arizona,Netherlands Antilles,Online,9621f15c-0d56-4a1d-8e49-e869e2246a57,FestiveBonanza
aa3fa1aa-e001-4126-bdd8-42a6096cd4ab,44963.57,36.0,,2024-04-01,Christopherbury,Wyoming,Jamaica,Online,ff082bd0-18c8-489b-bdf5-78e08a056ec7,None
85383651-9756-4856-aa3f-703fa705ca51,45120.48,60.0,Wedding,2024-12-29,South Lisa,Iowa,French Polynesia,Agent,a24e0eda-4fdd-4af8-953d-2c0cdb5eef44,Summer2023
e0de5403-37c1-4658-8f7e-f93141e0dd84,32021.97,24.0,Education,2023-11-14,Lisastad,Rhode Island,Guadeloupe,Online,9d731b61-6e6a-46b6-83f5-7c6c044573d5,None
aa12dc89-ad35-4e6a-b089-b7fdbd0b1f4a,17612.46,12.0,Education,2023-05-20,Port Markmouth,Kentucky,Uruguay,Agent,4d68b38d-0e25-4238-bfbd-2a409be46cf0,None
fa11cb50-0c71-4b41-ad1b-c2133f3ab2fa,18111.27,48.0,Medical,2022-09-04,Rodriguezhaven,,Israel,,c2ea275e-37c5-4326-8adf-0ddf708c31fe,Summer2023
e27a2926-0822-48df-85d8-7a36b5e464e7,36571.83,12.0,Vacation,,North Leslie,Mississippi,Jordan,Agent,1348ffab-d208-4c7d-ba18-d761abe9fbe0,None
c114c83a-3120-427d-bba3-ef275986f8ea,44958.4,24.0,Home,2022-11-27,Baxterbury,Indiana,Isle of Man,,a35c3986-c400-41bb-8597-c82aec948181,FestiveBonanza
695a6026-8329-428c-9f4e-0d7d9d7e758f,44467.23,60.0,Home,,Parksberg,West Virginia,Palau,Agent,547bd286-fe12-4356-8094-040e9e4882a2,Summer2023
,39213.9,36.0,Vacation,2025-03-28,Brookemouth,Kansas,Kiribati,Branch,f0ec66ce-121e-49f8-9fb8-96c275e01679,None
7750578e-3262-42f0-880f-7a16ddff1f4a,,36.0,Home,2024-05-14,Johnnyport,Rhode Island,Maldives,Agent,77ce85e0-1992-44ae-afe9-84109d1ab8dd,None
af1aabf6-a837-418a-8d42-89ccf8256254,5122.86,36.0,Home,2022-07-21,West Maryside,Wisconsin,San Marino,Branch,2878fdbe-7dd4-4c96-9bc6-d8fe698d7952,FestiveBonanza
92ca84b7-39c0-411f-b896-f9d344d03cb1,8919.81,12.0,Medical,2022-09-06,North Jacquelineview,New York,Bangladesh,Branch,2faae8cf-969c-4c63-abc8-c293270ca07e,None
5b2de62f-74ac-4bd8-8274-10113b5151ef,45029.16,48.0,Wedding,2023-04-21,West Julie,Wyoming,Sri Lanka,Online,53834fe7-cd2a-460a-9b8f-bed8c7c3706c,FestiveBonanza
d49b6775-302b-4874-96af-8937ef9309d0,30715.02,24.0,Wedding,2024-05-04,Stevenview,Georgia,Liberia,Agent,7529e290-39f8-46c2-aeca-047fdf9dc1e7,
2177caff-e226-4045-ab33-326a3c0abeea,1450.66,36.0,Vacation,2023-02-04,East Shane,Alaska,Niger,Agent,76a3d483-fe1a-40a6-8f00-25eadb689a70,FestiveBonanza
40473709-adbb-4895-bc2b-64cf81d38e65,5972.11,48.0,Medical,2024-05-24,Brandiview,,,Agent,2b3cb6bf-0a29-43e4-bc2c-c5112fcc84d1,None
3050b188-22f2-4aad-9d57-c5468a22e37c,33511.59,36.0,Education,2024-11-22,Hollychester,Arizona,Christmas Island,Online,cfc65916-fe1c-4ef2-aaed-a662b1c766ff,Summer2023
96bd3ab9-cd55-4c33-8521-970488b6914f,1248.02,36.0,Medical,2024-07-03,Rhondaview,West Virginia,Belgium,Online,26f01a35-a320-4a1b-82ae-b41da4fa8e31,FestiveBonanza
a0070dbb-94e2-4eef-8aa9-07082176d70a,8879.59,60.0,Vacation,2022-10-15,Jeffreymouth,Louisiana,Saint Pierre and Miquelon,Agent,8968de13-afce-412e-98c3-e6099e765574,FestiveBonanza
,27887.96,36.0,Home,2023-09-16,North Charles,Kentucky,China,Branch,b1774671-a2e1-43f7-9c3d-93b4fd67b6ac,FestiveBonanza
0b30aa57-6e32-4bcd-9d5e-bc6ab104f9d9,34902.86,24.0,Medical,2025-07-01,Josephview,Minnesota,Kuwait,Online,5b55fe2e-e5d8-43ed-b31b-d067b0eb347d,FestiveBonanza
e36290be-a27e-4f8d-ab43-6b8b0cacb9c1,32946.1,36.0,Education,,Howardbury,Alaska,Poland,Branch,45e99880-d1db-4f63-bc57-decca6e31dc6,None
ca2e70d0-4417-449a-b76b-47364c71dcff,11989.2,36.0,Vacation,2023-09-06,West Haroldborough,Tennessee,Uzbekistan,Online,886cb515-2d1b-4cd9-9f23-ee6b3acaaa76,None
27fa4884-352e-45a1-a24a-d411a9a5012c,35896.78,24.0,Home,2024-09-08,New Lisa,New Jersey,El Salvador,Online,25e1b2ab-987f-4694-b434-b0f5e50c3d33,None
,12625.21,48.0,Medical,2023-07-31,Myersport,Iowa,Solomon Islands,Agent,7dcdb3a7-723a-4bd7-a843-6e93ec955e44,Summer2023
95a2d484-e015-4863-bb82-2e41fee6a5e0,16944.59,48.0,Wedding,2024-11-14,Erinbury,Louisiana,Panama,Agent,430dcabf-42d9-46e4-b285-34045cba2eb2,FestiveBonanza
277d0231-c173-4dbb-b65d-9d94f1bd79b6,37578.08,48.0,Home,2024-03-04,Erinburgh,Kansas,Saint Kitts and Nevis,Online,292fc862-77c0-4bc9-a563-08fb82123c5d,
fa8b2e93-a32c-4a33-8eaa-d8ce3fbab68a,32832.01,24.0,Medical,,New Daleton,South Dakota,Saint Lucia,,64500a41-07bd-402e-bf73-b0040348e6e1,Summer2023
52a02443-757e-4ffc-9fcf-3e98201351af,42611.95,36.0,Wedding,2023-08-22,Lake Christopher,North Carolina,Slovakia (Slovak Republic),Agent,9575886f-8246-497a-aae2-4079c2bddd3b,FestiveBonanza
fbd6687d-25f3-4b87-904d-1995d33f4986,33223.03,48.0,Vacation,2023-12-09,East Danielleport,New Jersey,Libyan Arab Jamahiriya,Agent,d09a6d56-33b2-4d51-ac66-60907cc773fc,FestiveBonanza
,28847.12,48.0,,2025-06-16,,New Mexico,Lebanon,Agent,069430ee-8b02-4284-903c-541d6d08e130,FestiveBonanza
f5bb342e-ed8d-46df-96e0-dcbb62b544a5,5590.06,36.0,Wedding,2023-06-12,North Shannon,Florida,Barbados,Branch,5490df2e-cf4e-4472-842b-71edcb5cae00,FestiveBonanza
29626df6-9406-403c-a1f1-d87b1701de1b,19018.07,36.0,Education,2024-12-13,Priceshire,Iowa,Nicaragua,Online,a2411618-023f-4c7a-b9c9-5b67eb475eab,Summer2023
114c084c-0105-42e6-b6af-c4ecbcaeb8dd,13994.92,24.0,Education,2024-10-11,South Lynn,Alabama,Croatia,Online,ae07aa74-a61a-44f7-a22c-5d3191240cb2,None
84ad3198-5311-4cfd-b51a-1b6582da8812,12955.49,60.0,Wedding,2022-09-30,North Janet,Indiana,Sierra Leone,Online,7fbabe32-7377-4a78-84d9-f042f714a465,Summer2023
64210efa-6c0a-4c7f-96c1-90270312614d,48677.52,24.0,Wedding,2023-04-22,North Jenniferton,Ohio,Northern Mariana Islands,,e2a62b66-37db-49c8-9a1d-848a3c8b6651,
883e2b9a-e51c-4534-8306-d19530fd0a95,20261.79,60.0,Vacation,2023-06-10,Garrisonfort,Idaho,Netherlands Antilles,Agent,f514b1e1-17c3-4962-b27c-38bdd6b4904e,FestiveBonanza
5a411b57-13df-473f-8334-ef8e00ecc2f9,44710.28,12.0,Car,2025-07-01,Jimenezshire,Texas,Turks and Caicos Islands,Branch,9b0920ad-5890-4983-8ea6-2cb593d2cd3e,Summer2023
8ba03e47-5ebf-411f-94ab-e117d10dcec8,,36.0,Car,2025-05-31,Lake Josephmouth,Virginia,Canada,Branch,aa0a5e6f-0a45-458b-8754-bf116cb0364e,Summer2023
abff30cb-5dd3-4ae8-bdbe-5ae313431f74,39945.75,60.0,Car,,Port Matthewstad,New York,Brunei Darussalam,Branch,7ed03607-dc19-4e91-8896-cc0200dff45e,Summer2023
13a6434d-a7ae-4e79-8691-980d2c47ad53,25629.22,12.0,Vacation,2025-07-17,Welchmouth,Nevada,Gibraltar,Branch,01cb2104-7375-440e-a93f-c02d987e2a15,None
7876ec98-7d54-4459-ad24-5c9aaca9df8b,29268.29,24.0,Wedding,2023-12-26,Port Russellhaven,Nevada,Central African Republic,Branch,912d01fc-434e-4f0c-bf3b-efaf55bf9d72,Summer2023
3200411a-76a1-4c47-9523-37fc13acd6e0,25133.37,12.0,Vacation,2025-05-01,New Lisa,Tennessee,Slovakia (Slovak Republic),Branch,cd41f918-0b7c-4d09-bd28-f593a5456df8,FestiveBonanza
d34b5977-cd07-4d3e-958a-fc6c5ecb0bb3,10566.91,48.0,Medical,2025-06-24,North Phillip,Tennessee,Spain,Branch,,Summer2023
,36400.15,12.0,Education,2024-10-10,North Terriview,Utah,Cameroon,Branch,4378a27a-87d3-4e65-b050-2622b87e6646,Summer2023
f8b1e96b-f4c5-4330-9f63-4f8573fe512f,14757.85,,Medical,2023-03-08,Lake Jack,Arkansas,Belgium,Branch,7c501e8c-c4f4-40b7-8507-35af9c7c3d7b,Summer2023
5b6ed7b7-7f97-4053-a2d5-ecf919fe724a,2191.48,60.0,Wedding,2025-02-21,Lake Lindamouth,Arizona,Niger,Agent,31a7267f-e491-4ff9-9e4e-4576949e83c2,Summer2023
c1327006-3a2f-4561-9de9-370ba566459a,32628.14,24.0,Car,2024-12-19,West Julia,Arizona,Saint Kitts and Nevis,,74d1c466-e234-46b6-9f34-dbe539cea96d,FestiveBonanza
2f73f1c7-f1ff-4a27-a403-6a5f3674e47e,9678.42,12.0,Car,2023-03-09,Deborahchester,Arizona,Lebanon,Online,1a1ef123-1530-44a0-bb89-15241a641904,None
771eefe5-b8c8-4eb4-9a38-48d76635231e,47082.47,48.0,Vacation,2025-06-09,Garyfort,,,Agent,544a3a50-8c0a-4dde-b3bf-84392cdbb51d,None
ee6719e9-ca7c-42fa-9417-2d32db46c7a4,47742.5,24.0,Vacation,2024-09-02,South Jeremiah,Arkansas,Guadeloupe,Branch,525d5c8f-fad3-4b5c-b1fc-cc2203d26ca6,FestiveBonanza
fdd69f11-d393-4ca9-a7d3-4a24fb5756f1,45828.36,48.0,Education,2025-01-29,Lake Alicia,Oklahoma,Andorra,Agent,d66332e1-1205-4db7-99fb-34ef5c0eb326,FestiveBonanza
f692deb7-2cd8-4960-b687-9e300008c7a8,19137.78,36.0,Vacation,2023-08-02,West Christine,Missouri,Uzbekistan,Agent,a714cd10-7492-4348-84d1-691c33630932,Summer2023
f68343b9-92ae-4787-9ea4-a06dc00809a5,1757.37,60.0,Wedding,2023-12-03,Mannland,Mississippi,Mauritania,Online,b7a7194c-447e-426e-90fb-bf50f851ac8a,Summer2023
6774d295-430f-4364-8d01-39d746b96686,46487.61,24.0,Education,2023-06-19,North Andrewmouth,Oklahoma,Uruguay,Agent,e615e8de-8a79-4393-8df6-125168b8bc46,Summer2023
,21981.02,24.0,Car,2023-12-19,Port Christopherland,Alaska,Holy See (Vatican City State),Online,,None
,48366.09,12.0,Car,2024-06-03,Gloverside,New Mexico,Bahamas,Online,875617e4-f50f-4d54-a821-a324491cab39,FestiveBonanza
90fee28c-9ec2-46bc-80de-51e03bcbed12,48217.38,48.0,Wedding,2022-11-11,Trevortown,Connecticut,Seychelles,,1ab32604-d011-4463-84f5-583697d9d2ce,FestiveBonanza
fd46249f-094b-4697-a22b-aa99e04344fe,42797.46,36.0,Home,2024-03-22,North Crystal,Massachusetts,Belize,Online,15676934-d386-4b50-a874-b8b0ea50319d,FestiveBonanza
ef57dff0-a851-4c93-9bbd-1c8e5225818e,15428.0,36.0,Wedding,2023-10-06,,Ohio,Hungary,Branch,9682d6da-8a9d-4386-a134-5db0f8d58310,Summer2023
19bdbfc4-faaf-4b11-844a-afa37fd95207,,24.0,Education,2025-06-02,Eatonmouth,,Liberia,Agent,d034939a-b397-44a6-8939-8c40bb453b02,None
f1da39f6-ff2d-4b3f-834d-01e31c89718a,42705.7,24.0,Medical,2024-11-01,,Nevada,Portugal,,d0547b10-ec08-4d7b-a0c0-573436806ae9,None
,16529.18,24.0,Wedding,,,New Mexico,Maldives,Online,9d7cdc42-ca05-43e2-8c71-1365436e2494,FestiveBonanza
989b1977-c7d4-4fa9-8c69-3ab3f7eac927,9305.14,24.0,Home,,,Michigan,Cuba,Online,8079b835-84b8-48fc-84ac-0cc9bdbeb6f5,Summer2023
5ae7f1ca-5644-4cb6-bfe8-24cb787c0f62,28283.26,36.0,Vacation,2022-08-08,New Amanda,Idaho,Djibouti,Agent,327c9055-2d62-4dbe-8728-f73e2f8ad9d3,None
fc48d9e0-8b5c-471b-b1b1-9acf1d5732bf,46871.58,36.0,Medical,2025-07-10,North Kimton,South Dakota,North Macedonia,Online,23e5c615-f21a-491c-b46e-71a3d3929d26,FestiveBonanza
d9e8fb27-0d59-4f8a-bc84-98fce5be0ef4,35105.46,36.0,Wedding,2025-05-29,Jesseburgh,California,Holy See (Vatican City State),Branch,bcb81973-df4b-41a6-b4d2-46bb7b792478,FestiveBonanza
1162ed7d-0766-4f24-a775-24ed2e190d53,28933.0,60.0,Vacation,2025-02-07,Brownton,Massachusetts,Argentina,Branch,bbb98739-1fcb-48be-ba3e-8114cc2a6d94,FestiveBonanza
,5761.65,12.0,Vacation,2023-06-16,East Brandiberg,New York,Tunisia,Online,30b252eb-a4a3-41ec-b317-6b9f06e496a7,FestiveBonanza
d9ab1129-94fc-45c0-a912-09d6723d3ab2,31135.35,36.0,Vacation,2025-01-04,North Kimberly,Kentucky,Liberia,Branch,6892ef12-533b-400f-b3c3-9f0a9025095c,Summer2023
f6ab812a-d5c9-4c23-a124-7115caef7954,49512.64,,Car,2024-03-24,Amandastad,Alabama,Rwanda,Agent,0b6968cc-86d3-4e31-8f4d-0dccb7268bdb,None
5f1c7c25-2fe5-4c52-8d58-98b758ea77e4,7864.12,60.0,Home,2024-12-09,East Deborahbury,New Mexico,Norway,Agent,efeb5acf-2b14-491b-923d-c06b98579738,FestiveBonanza
5de8e8c2-4b28-406a-a267-9fec72bb2398,26398.15,60.0,Home,2023-10-07,North Karen,Tennessee,,Online,d0001368-3e55-4b7b-af94-14521c60ef3f,FestiveBonanza
29f0cab1-54f4-4d29-8931-22a5370ad74a,43991.28,60.0,Wedding,2022-08-16,Washingtonbury,Nevada,Haiti,Branch,7282a409-1756-43f1-9e68-0dd8305ae8ec,FestiveBonanza
e25be0e7-f4a7-489c-bd07-fbe312c19e97,37297.66,24.0,Vacation,2024-08-02,West Gabriel,,United States Minor Outlying Islands,Branch,3e2784e3-46fe-40cf-9a5b-af92515c4b33,None
eea846ba-33ed-4bed-b730-5d7b4a25f115,35153.77,48.0,Home,2024-05-02,Halltown,Florida,Mongolia,Branch,,FestiveBonanza
f0a2b75d-384a-435f-b9f0-f2c091784f8e,35421.72,48.0,Education,2023-02-25,Lake Briantown,Iowa,Uruguay,Branch,9bc370be-ae28-4ea8-bd74-3629f6644992,None
e4b8a60f-a2b8-4de9-a6d4-d310120479ce,18615.07,12.0,Car,2023-10-25,South Tammy,Texas,Jordan,Branch,370ad60f-b4d2-46a1-8d7e-4a6c55d3fe11,FestiveBonanza
50d29ff3-6bab-49bb-98e6-d0af07ff426c,15386.0,48.0,Education,2025-05-18,,Massachusetts,South Africa,Agent,04cc5481-134a-4417-a110-d0755f7fe6f6,FestiveBonanza
591c3b65-bf18-479e-87df-547b03ca4ac0,40658.7,60.0,Home,2025-07-14,Tiffanychester,California,,Branch,1074cbc1-4ebf-44dc-9b19-ddf3d7e26cde,Summer2023
06c78ca6-9df2-4e88-8950-5b90509e1b56,40695.56,36.0,Education,,Wilsonchester,North Carolina,Angola,Branch,98114928-a34d-4d2f-93eb-aef6e5e16e05,Summer2023
5de3d97a-c22a-4ea4-b61e-86f6bfc40e4a,43486.54,48.0,Vacation,2024-05-23,Michaelfort,Maryland,Madagascar,Online,e533c27f-85a5-4612-81a0-0056ca4a4e42,None
977797d4-5d5a-41b2-b8c8-68a591e2de8f,,,Medical,,Andrewshire,Mississippi,Saint Martin,Branch,45466fb3-ea00-46cf-bf13-e850a85a2337,Summer2023
3c85d153-d76b-4935-b4a3-1ad7079e88c6,26055.78,24.0,Vacation,2022-09-12,Davidside,Arizona,Mozambique,Branch,3daaebc6-2869-43b3-81c8-9e8f7216be38,None
869c07fd-c9f3-49ad-8559-7f0aed14723b,25574.3,48.0,Wedding,2023-03-17,East Laurashire,Mississippi,Bulgaria,Branch,1a08a327-2466-4fbd-9fde-997834731379,Summer2023
c9c10a24-5cbc-4d34-b484-30bee0baddc9,40116.46,24.0,Education,2025-06-05,New Allisontown,North Dakota,Haiti,Agent,064e0cf3-0c8c-4736-bdc1-eb0aa805c4c0,Summer2023
30d162e2-9c7d-4707-b9fe-241b85a2ef31,32848.23,36.0,Medical,2022-11-17,Hernandezmouth,Georgia,Sierra Leone,Agent,f2a4f876-670b-4640-b099-86b025512729,FestiveBonanza
eceabdf0-7175-44eb-a480-49724fd07701,35396.38,12.0,Home,2023-02-21,Taylorport,Oklahoma,Georgia,Agent,ae46b17f-49a6-46e9-b350-338766f6e52c,None
7c66e7b9-f61f-4d93-80fb-91adacdac534,39993.84,24.0,Wedding,2022-10-30,South Reginald,South Dakota,Myanmar,Online,5057409e-f91d-4624-a404-29e567e6e9c7,FestiveBonanza
,44610.26,60.0,Home,2023-12-10,Cartershire,,British Indian Ocean Territory (Chagos Archipelago),Agent,d0ce2f2c-3b29-4668-a07a-4c463917d33d,FestiveBonanza
b4addeca-b8bd-4523-9688-285457dc1594,17561.76,12.0,Car,2023-05-05,New David,Hawaii,United Arab Emirates,Online,180ba9ae-095b-4f9b-9981-c2e698b97f06,
88ed9ea4-e04e-43c0-be4a-99db788989c7,19403.56,12.0,Wedding,2024-05-03,South Lauren,Hawaii,Bermuda,Online,5314490e-d808-4e1f-bbc4-a2054e7e7787,FestiveBonanza
